SaleID,price
200000,1213.4867568415452
200001,1751.1925721916948
200002,8750.0599252359
200003,1157.909271997611
200004,1592.698881467768
200005,737.6389379586446
200006,481.61819810017164
200007,3324.938164935993
200008,14430.791898241005
200009,600.6577505536336
200010,520.6350017985627
200011,2615.410701357315
200012,6093.187835299032
200013,7658.728298624448
200014,2504.4442408441355
200015,280.29815245165923
200016,1227.236321288542
200017,9249.237626576654
200018,10070.718960362465
200019,649.6013581911232
200020,24514.275624173053
200021,8490.931246114043
200022,1979.7195043170805
200023,1589.6523518124634
200024,868.6737432874331
200025,7494.537118477283
200026,845.5241422723076
200027,15999.958416784673
200028,5309.934137370792
200029,8967.77145406192
200030,20847.122016002308
200031,9558.2855269272
200032,607.1271597777804
200033,16786.30875346144
200034,1289.0434463307763
200035,1794.1555919509
200036,19518.694048418667
200037,6161.547324930663
200038,1159.590469062649
200039,273.3721819193739
200040,494.42356650721206
200041,25952.48238220234
200042,435.33635821922593
200043,8004.242123540283
200044,30860.655683628225
200045,580.9797114047716
200046,15425.990136901848
200047,18482.266296224196
200048,2082.336384173742
200049,3175.354208096329
200050,966.7609605414117
200051,4295.843211610287
200052,4004.338033033284
200053,380.21615307936366
200054,19157.422810602286
200055,14130.833690682979
200056,7211.0265483978455
200057,3062.8039909203853
200058,2166.0964120447456
200059,7223.929918165615
200060,8429.840443046607
200061,1520.2219616405496
200062,5347.050284095123
200063,12399.162846330293
200064,1414.723097615572
200065,1943.0788131362197
200066,560.6310855205313
200067,9464.706979851659
200068,184.83746457056333
200069,18479.71408402916
200070,11766.391781110146
200071,369.8320116748772
200072,6493.55762807421
200073,21427.269295593185
200074,4110.051626337914
200075,13710.537328050686
200076,1995.1495083671093
200077,439.4094004012794
200078,367.74375358859004
200079,2889.814393155996
200080,4081.2908697110147
200081,2278.9496603309553
200082,4152.59992435952
200083,174.62859381976858
200084,1345.165106376489
200085,3096.3856621394707
200086,10189.00865475383
200087,2785.5919258259937
200088,2835.749744637742
200089,45920.801683575984
200090,2591.928825940419
200091,231.25484439950128
200092,1474.904097008995
200093,20678.370092959514
200094,7273.05584881322
200095,5664.220648577277
200096,2438.6262940078354
200097,1123.4034328084322
200098,381.10701548472423
200099,20928.857277467403
200100,26789.840348903137
200101,8876.711624311376
200102,1680.9781667330708
200103,17586.62753625222
200104,6658.690102304867
200105,3494.963023357788
200106,11552.080289240488
200107,2175.625792096157
200108,25332.479271052027
200109,8996.24757039552
200110,1722.9017268597806
200111,1591.0150182586365
200112,2145.2091223224716
200113,622.0602164866998
200114,2460.963213404828
200115,1027.221205868214
200116,15541.787198031281
200117,17749.55850580297
200118,76384.23118632125
200119,206.93213590957959
200120,4014.315482440238
200121,2791.011030390656
200122,690.6690094774337
