SaleID,price
200000,1200.278198418333
200001,1754.6783947635095
200002,9029.389275069156
200003,1178.566288018223
200004,1680.809684347013
200005,782.7776913042726
200006,432.0086025461249
200007,3412.9622993224866
200008,14313.797942864761
200009,612.244118648757
200010,530.3973813179261
200011,2707.5431064114664
200012,6057.249485731585
200013,7759.719321062763
200014,2473.924370409608
200015,290.47498837899286
200016,1390.091081652473
200017,9236.18895039711
200018,10240.268034034594
200019,669.5619134164292
200020,25029.085263173023
200021,8128.927330536317
200022,1981.233038602555
200023,1555.4635484469895
200024,934.9725542319322
200025,7643.437014778506
200026,789.8061554286758
200027,15802.060648238345
200028,5407.941675443586
200029,8995.022670535225
200030,21128.961140993615
200031,9512.83549972127
200032,611.8130010365207
200033,16377.04374098813
200034,1099.8881629374755
200035,1784.2437719265595
200036,19606.782011139956
200037,6214.253179071682
200038,1224.4109553669682
200039,281.3825043539499
200040,581.3942058304256
200041,25200.689221970155
200042,431.2754833073369
200043,7693.315712745887
200044,27116.404017752786
200045,587.7842773708633
200046,15260.989198867353
200047,18216.836594172764
200048,2170.4728303109327
200049,3032.6116018069556
200050,898.5388203480379
200051,4303.62312080673
200052,3929.6308925401363
200053,400.84951541585065
200054,18848.117363360878
200055,14160.183698574549
200056,7780.799510783903
200057,3073.3100397585577
200058,2095.064180804432
200059,6789.588660055981
200060,8094.050875632465
200061,1444.5252691723917
200062,5462.910235082379
200063,12120.556707599146
200064,1405.765923041849
200065,1894.548230087284
200066,563.80282343593
200067,9640.482736475158
200068,181.92224819966796
200069,17676.963468347432
200070,11260.888879153335
200071,361.973768169564
200072,6364.640755957708
200073,21196.41761625326
200074,4489.496958228068
200075,14240.80203400393
200076,2246.466882041566
200077,449.8740366063596
200078,348.80221993806094
200079,2898.3218170676037
200080,4278.893031009164
200081,2256.7627788451
200082,4339.210543149155
200083,94.83351138604225
200084,1327.1462257972335
200085,2948.1586686286896
200086,9475.081883019122
200087,3100.81474934386
200088,2614.9827465365906
200089,45926.24920084374
200090,2463.896318147379
200091,232.6927774212796
200092,1576.3304005234522
200093,18224.02754947268
200094,7058.196197036931
200095,5653.3982882215205
200096,2300.1313381888713
200097,1133.8152717972189
200098,368.04841274218023
200099,21689.37193583481
200100,29847.285610289808
200101,8730.19100664308
200102,1668.6462156499417
200103,15781.67463131418
200104,6800.532113358884
200105,3464.7679944204237
200106,11494.888454772281
200107,2040.5111469848316
200108,25208.01618209616
200109,9163.633747449241
200110,1585.8461090524484
200111,1549.022671689684
200112,1915.4487186320684
200113,595.2626985789509
200114,2510.3613769805734
200115,1005.513133757276
200116,14945.578345253973
200117,17829.697996750765
200118,74901.88065350463
200119,216.76896258573777
200120,3847.8884549619534
200121,2694.3681245559333
200122,712.4557150636158
200123,2438.0194217973326
200124,76044.64092704988
200125,820.795084121923
200126,2942.455972559401
200127,15489.627034391036
200128,1720.5197296810622
200129,6803.332830400172
200130,4229.756618806225
200131,3109.67944301144
200132,1874.1400677295476
200133,2961.8230208141013
200134,1175.8470381282125
200135,2677.6603606459166
200136,4232.495228715425
200137,1107.4385734082698
200138,11753.410920712966
200139,9392.61571335177
200140,2294.5410400548553
200141,1302.8337669849222
200142,6072.311721237727
200143,6331.629835324277
200144,1195.325455707251
200145,6249.258357665523
200146,2662.6713358835705
200147,3889.036321862605
200148,2080.430890769593
200149,212.11989294988888
200150,15425.477860829942
200151,4726.848429760578
200152,318.6729065732464
200153,518.10670910288
200154,8448.295296162956
200155,3060.1684885710847
200156,15453.30453008396
200157,8564.7211957694
200158,12993.991784903903
200159,15339.283051747865
200160,7227.650410630255
200161,8653.26081476581
200162,7251.246743075742
200163,847.2907956660281
200164,25689.73368026367
200165,14871.865203588128
200166,24730.351500578166
200167,3575.193972614632
200168,50918.83290974582
200169,812.0557314980229
200170,2553.0340071099827
200171,7988.128631858982
200172,1727.5546756683925
200173,35944.99410644322
200174,876.2171481703701
200175,2295.03127196233
200176,8436.618914826988
200177,8278.009708231297
200178,4858.034889634929
200179,3469.7804105541636
200180,720.6142584582864
200181,15218.57993272421
200182,4385.910802714169
200183,4032.665191087765
200184,1969.3780490498184
200185,5170.3806408412765
200186,3327.7243122858354
200187,7370.333723070478
200188,12509.506318373282
200189,11610.202279543448
200190,4259.968947411759
200191,3302.2199936154816
200192,1019.5673931195047
200193,4105.577714588381
200194,9171.486559191386
200195,2088.4793460625024
200196,955.8476198255746
200197,41428.10178714434
200198,1441.9497867410169
200199,4199.365675166198
200200,781.071680965714
200201,9210.277175897649
200202,2287.5517854152604
200203,1614.5964012823988
200204,10251.920261066443
200205,5961.902101790261
200206,881.3928849757269
200207,6507.045696870076
200208,6049.289166416367
200209,1795.47398379181
200210,12702.338306809443
200211,6620.5176991744775
200212,7573.196047922061
200213,10400.746648456163
200214,19847.20280497516
200215,8083.292531313516
200216,3311.5296063916285
200217,1121.9241323195372
200218,10236.486994863477
200219,782.3486452670227
200220,2454.2632067215227
200221,8025.659520640878
200222,2312.194964937494
200223,869.6619940712401
200224,13200.011375261238
200225,2954.491229813107
200226,1201.6152278097115
200227,11376.892500514252
200228,-13.520834239525705
200229,6859.008457545357
200230,8015.658859761719
200231,6165.231412917472
200232,1008.5905630394033
200233,7013.8260044692015
200234,161.64173992799635
200235,8561.172526528779
200236,8841.75745175491
200237,4239.045882669201
200238,10245.224712319776
200239,9158.656577447968
200240,31523.472083137283
200241,11603.777254357628
200242,3765.204065676321
200243,2653.0528950203875
200244,6112.83158344088
200245,3899.825381696487
200246,4423.90516339162
200247,2206.4333777419315
200248,320.2690246655137
200249,8735.799300950825
200250,24069.488416418186
200251,9915.737195106882
200252,750.5990470312821
200253,10400.609527393066
200254,10932.225957661398
200255,7581.540894184283
200256,3200.1987420296055
200257,10645.472224786983
200258,3558.519472760966
200259,8533.760528252566
200260,1650.1990975417807
200261,5459.030318612412
200262,2333.576612053733
200263,8872.855963470614
200264,8101.5221121222585
200265,4448.486567829414
200266,1316.7156669519486
200267,12887.190108560364
200268,10376.142343777938
200269,4222.746857283184
200270,10166.232852924139
200271,2912.6939248138415
200272,4612.527654203583
200273,28826.00117387774
200274,489.6000727645622
200275,14112.971159124612
200276,2372.9905365395516
200277,3310.2594098705713
200278,1641.0991657156815
200279,8304.411784361064
200280,3445.1981662054504
200281,673.0303510233837
200282,14540.151890974175
200283,7359.101830024256
200284,134.76461829297452
200285,5715.045424531622
200286,2567.152747613437
200287,15099.115515801339
200288,13433.539714030896
200289,3291.600084905832
200290,8248.608073219213
200291,10848.07617058589
200292,3366.632968184245
200293,8015.951877856674
200294,6837.202851760307
200295,3978.9016263357407
200296,2696.9304980611905
200297,6443.081787384854
200298,898.7377884367982
200299,5180.990710689735
200300,5607.039833874878
200301,5334.762776423279
200302,1515.1227477171005
200303,7085.197802510045
200304,2194.0171120031155
200305,3288.633863443153
200306,1348.4532625182042
200307,29628.927323514898
200308,3048.114320430128
200309,1533.86357990369
200310,968.9838167371627
200311,1224.7456224604894
200312,15019.540210653358
200313,1763.0529357439473
200314,5336.7427962668235
200315,2265.7054999317966
200316,38488.62545187237
200317,2618.022453506006
200318,149.60944236902597
200319,9138.75137019085
200320,3896.305502361113
200321,39736.87667381357
200322,17933.380263398292
200323,1527.538086356783
200324,30591.28742910478
200325,5113.906048263416
200326,2368.8099661113747
200327,37789.47178845647
200328,2099.8624335914865
200329,10455.09856931225
200330,1821.0347955862978
200331,1550.182758973851
200332,11780.447314577854
200333,703.7356658535291
200334,491.0492988474648
200335,2193.360796097585
200336,1532.444111647288
200337,1102.4387382764878
200338,1799.3289309965662
200339,15300.68027782524
200340,28422.19184388965
200341,2912.0908748846305
200342,5995.127055905181
200343,2256.5916055213256
200344,5128.05204857822
200345,11190.860265141631
200346,1187.8708676286874
200347,14628.081854973421
200348,10872.455060782315
200349,420.5495156052124
200350,11190.151471220268
200351,2405.092751131131
200352,432.32044751757417
200353,1352.2260131430326
200354,3569.1150980659695
200355,779.4142266992114
200356,4468.519079490949
200357,1405.8812567583248
200358,2784.0955847702708
200359,7643.695523158249
200360,16489.230861501812
200361,1523.0161805387743
200362,2381.8699096123346
200363,1618.7212866440013
200364,6431.69444108013
200365,10998.696751015232
200366,1102.7693517112416
200367,8366.340737511799
200368,6429.07216375937
200369,5082.338169485731
200370,644.5859784697218
200371,10930.442479519455
200372,1478.0646776236517
200373,855.7797220220898
200374,1654.638353152594
200375,1176.344625268086
200376,2388.395121459146
200377,1543.984039018088
200378,1517.9528712771257
200379,1826.1735046413082
200380,888.8783731532526
200381,3008.1814014046504
200382,32710.826271807717
200383,1974.4206385045336
200384,2590.40745034493
200385,890.5235073126971
200386,820.5681041634061
200387,6368.392629330266
200388,8963.750861079461
200389,6755.62716552691
200390,18.21069670534245
200391,3994.7571132393077
200392,1028.655914061866
200393,2562.5507838232033
200394,3144.890932069921
200395,162.2246633041433
200396,2844.604066753581
200397,1052.7222629093226
200398,1700.0276772103061
200399,867.407729735552
200400,1724.0240630234505
200401,4771.852804601419
200402,1631.9528687288935
200403,3666.806003231617
200404,320.2255216859483
200405,608.763661245709
200406,2396.4387566215155
200407,1711.4194104615558
200408,7172.988639866851
200409,13487.695425026657
200410,5523.72838176079
200411,980.0941036377333
200412,19537.17124868164
200413,11795.809015739676
200414,4921.650778380672
200415,11074.60378548543
200416,8322.034532293925
200417,1705.085078949728
200418,695.6184113557072
200419,16080.793347682975
200420,28516.884325274277
200421,1890.9919546103638
200422,1509.1922995089535
200423,1084.605728304824
200424,80472.69154892646
200425,10134.421055096656
200426,5008.248234253364
200427,24008.709928656477
200428,1776.7964662058541
200429,5119.453895853842
200430,3484.2861219038746
200431,2330.675208665229
200432,4284.087527277576
200433,15331.502164033856
200434,635.6017705717186
200435,5262.309482184713
200436,10111.906241793004
200437,824.3237470378982
200438,-67.95781703621905
200439,1200.7584987288578
200440,1263.3615451030935
200441,1360.633790540453
200442,2984.4987317421273
200443,6381.742364255397
200444,1360.3671116566948
200445,3005.012320647753
200446,4255.8345893097485
200447,8634.449890981403
200448,15405.970222942893
200449,1106.3817580248851
200450,3148.2999780429836
200451,1099.8033303539087
200452,3810.793773495111
200453,3178.4664845698067
200454,2234.284368681331
200455,9174.093279750015
200456,1153.4678252282645
200457,1391.6826681916605
200458,677.6435353494835
200459,4454.543398578577
200460,2416.2806965267255
200461,4004.8887166720815
200462,6766.358148871718
200463,8017.62935448657
200464,1353.3554178580373
200465,9823.332837107015
200466,1883.0129369682384
200467,3454.943941415241
200468,2317.486671453721
200469,250.7194726724239
200470,9354.993096190297
200471,359.17599923106775
200472,8076.076581220684
200473,48166.76961481791
200474,1962.7595532385624
200475,3699.2030295235236
200476,13547.945592443037
200477,4817.341563980144
200478,5791.052335226187
200479,1014.8782503163493
200480,6856.890113798758
200481,1912.2715683195659
200482,1153.0715716149089
200483,2686.44930014021
200484,2073.3422742469193
200485,4361.05044326163
200486,5804.123729139716
200487,12306.252585657408
200488,1124.8374124409434
200489,5977.770409654281
200490,11380.668003019206
200491,8160.423779711934
200492,18826.8390580162
